id,enunciado,opcao,texto_alternativa,resposta
pc2025_01_adm_57,"Ao tomar conhecimento de que o Poder Público pretende publicar edital de licitação relacionado à seara da segurança pública, a sociedade empresária Alfa, por meio dos seus sócios, consultou a legislação que versa sobre a matéria, constatando que o edital deverá conter o objeto da licitação e as regras relativas à convocação, ao julgamento, à habilitação, aos recursos e às penalidades da licitação, à fiscalização e à gestão do contrato, à entrega do objeto e às condições de pagamento. De acordo com a narrativa e considerando as disposições da Lei no 14.133/2021, analise as afirmativas a seguir: I. Sempre que o objeto permitir, a Administração adotará minutas padronizadas de edital e de contrato com cláusulas uniformes. II. O edital deverá prever a utilização de mão de obra, materiais, tecnologias e matérias-primas existentes no local da execução, conservação e operação do bem, serviço ou obra. III. Todos os elementos do edital, incluídos minuta de contrato, termos de referência, anteprojeto, projetos e outros anexos, deverão ser divulgados em sítio eletrônico oficial na mesma data de divulgação do edital, exigindo-se a identificação para acesso. Está correto o que se afirma em",D,"I e III, apenas.",B
pc2025_01_adm_57,"Ao tomar conhecimento de que o Poder Público pretende publicar edital de licitação relacionado à seara da segurança pública, a sociedade empresária Alfa, por meio dos seus sócios, consultou a legislação que versa sobre a matéria, constatando que o edital deverá conter o objeto da licitação e as regras relativas à convocação, ao julgamento, à habilitação, aos recursos e às penalidades da licitação, à fiscalização e à gestão do contrato, à entrega do objeto e às condições de pagamento. De acordo com a narrativa e considerando as disposições da Lei no 14.133/2021, analise as afirmativas a seguir: I. Sempre que o objeto permitir, a Administração adotará minutas padronizadas de edital e de contrato com cláusulas uniformes. II. O edital deverá prever a utilização de mão de obra, materiais, tecnologias e matérias-primas existentes no local da execução, conservação e operação do bem, serviço ou obra. III. Todos os elementos do edital, incluídos minuta de contrato, termos de referência, anteprojeto, projetos e outros anexos, deverão ser divulgados em sítio eletrônico oficial na mesma data de divulgação do edital, exigindo-se a identificação para acesso. Está correto o que se afirma em",E,"I, II e III.",B
pc2025_01_adm_58,"Maria, residente e domiciliada no diminuto Município Alfa, vem sendo vítima de frequentes agressões perpetradas pelo seu companheiro Caio. Registre-se que, em razão dos eventos, Maria procurou, com urgência, o auxílio das autoridades públicas competentes. Nesse caso, considerando as disposições da Lei no 11.340/2006, verificada a existência de risco atual ou iminente à vida ou à integridade física ou psicológica da mulher em situação de violência doméstica e familiar, o agressor será imediatamente afastado do lar, domicílio ou local de convivência com a ofendida, pelo (a)",A,"autoridade judicial; pelo Promotor de Justiça, quando o Município não for sede de comarca; ou pelo delegado de polícia, quando o Município não for sede de comarca e não houver representante do Ministério Público disponível no momento da denúncia.",D
pc2025_01_adm_58,"Maria, residente e domiciliada no diminuto Município Alfa, vem sendo vítima de frequentes agressões perpetradas pelo seu companheiro Caio. Registre-se que, em razão dos eventos, Maria procurou, com urgência, o auxílio das autoridades públicas competentes. Nesse caso, considerando as disposições da Lei no 11.340/2006, verificada a existência de risco atual ou iminente à vida ou à integridade física ou psicológica da mulher em situação de violência doméstica e familiar, o agressor será imediatamente afastado do lar, domicílio ou local de convivência com a ofendida, pelo (a)",B,"autoridade judicial; pelo delegado de polícia, quando o Município não for sede de comarca; ou pelo policial, quando o Município não for sede de comarca e não houver delegado disponível no momento da denúncia.",D
pc2025_01_adm_58,"Maria, residente e domiciliada no diminuto Município Alfa, vem sendo vítima de frequentes agressões perpetradas pelo seu companheiro Caio. Registre-se que, em razão dos eventos, Maria procurou, com urgência, o auxílio das autoridades públicas competentes. Nesse caso, considerando as disposições da Lei no 11.340/2006, verificada a existência de risco atual ou iminente à vida ou à integridade física ou psicológica da mulher em situação de violência doméstica e familiar, o agressor será imediatamente afastado do lar, domicílio ou local de convivência com a ofendida, pelo (a)",C,"Promotor de Justiça; pelo delegado de polícia, quando o Município não for sede de comarca; ou pelo policial, quando o Município não for sede de comarca e não houver delegado disponível no momento da denúncia.",D
pc2025_01_adm_58,"Maria, residente e domiciliada no diminuto Município Alfa, vem sendo vítima de frequentes agressões perpetradas pelo seu companheiro Caio. Registre-se que, em razão dos eventos, Maria procurou, com urgência, o auxílio das autoridades públicas competentes. Nesse caso, considerando as disposições da Lei no 11.340/2006, verificada a existência de risco atual ou iminente à vida ou à integridade física ou psicológica da mulher em situação de violência doméstica e familiar, o agressor será imediatamente afastado do lar, domicílio ou local de convivência com a ofendida, pelo (a)",D,"Promotor de Justiça; ou pelo delegado de polícia, quando o Município não for sede de comarca.",D
pc2025_01_adm_58,"Maria, residente e domiciliada no diminuto Município Alfa, vem sendo vítima de frequentes agressões perpetradas pelo seu companheiro Caio. Registre-se que, em razão dos eventos, Maria procurou, com urgência, o auxílio das autoridades públicas competentes. Nesse caso, considerando as disposições da Lei no 11.340/2006, verificada a existência de risco atual ou iminente à vida ou à integridade física ou psicológica da mulher em situação de violência doméstica e familiar, o agressor será imediatamente afastado do lar, domicílio ou local de convivência com a ofendida, pelo (a)",E,"autoridade judicial; ou pelo Promotor de Justiça, quando o Município não for sede de comarca.",D
pc2025_01_adm_59,"Após complexa investigação, Lucas foi indiciado, pela Polícia Civil do Estado do Piauí, pela prática do crime de peculato. Registre-se que, além da responsabilização na esfera criminal, o Ministério Público ingressou, em juízo, com uma ação de improbidade administrativa em face do agente. Nesse cenário, considerando as disposições da Lei no 8.429/1992, avalie as afirmativas a seguir e assinale (V) para a verdadeira e (F) para a falsa. ( ) Ao réu será assegurado o direito de ser interrogado sobre os fatos de que trata a ação, e a sua recusa ou o seu silêncio não implicarão confissão. ( ) Em qualquer momento do processo, verificada a inexistência do ato de improbidade, o juiz julgará extinto o processo sem resolução de mérito. ( ) É lícito ao juiz condenar o requerido por tipo diverso daquele definido na petição inicial. A sequência correta de preenchimento dos parênteses, de cima para baixo é",A,F – V – F.,D
pc2025_01_adm_59,"Após complexa investigação, Lucas foi indiciado, pela Polícia Civil do Estado do Piauí, pela prática do crime de peculato. Registre-se que, além da responsabilização na esfera criminal, o Ministério Público ingressou, em juízo, com uma ação de improbidade administrativa em face do agente. Nesse cenário, considerando as disposições da Lei no 8.429/1992, avalie as afirmativas a seguir e assinale (V) para a verdadeira e (F) para a falsa. ( ) Ao réu será assegurado o direito de ser interrogado sobre os fatos de que trata a ação, e a sua recusa ou o seu silêncio não implicarão confissão. ( ) Em qualquer momento do processo, verificada a inexistência do ato de improbidade, o juiz julgará extinto o processo sem resolução de mérito. ( ) É lícito ao juiz condenar o requerido por tipo diverso daquele definido na petição inicial. A sequência correta de preenchimento dos parênteses, de cima para baixo é",B,V – F – V.,D
pc2025_01_adm_59,"Após complexa investigação, Lucas foi indiciado, pela Polícia Civil do Estado do Piauí, pela prática do crime de peculato. Registre-se que, além da responsabilização na esfera criminal, o Ministério Público ingressou, em juízo, com uma ação de improbidade administrativa em face do agente. Nesse cenário, considerando as disposições da Lei no 8.429/1992, avalie as afirmativas a seguir e assinale (V) para a verdadeira e (F) para a falsa. ( ) Ao réu será assegurado o direito de ser interrogado sobre os fatos de que trata a ação, e a sua recusa ou o seu silêncio não implicarão confissão. ( ) Em qualquer momento do processo, verificada a inexistência do ato de improbidade, o juiz julgará extinto o processo sem resolução de mérito. ( ) É lícito ao juiz condenar o requerido por tipo diverso daquele definido na petição inicial. A sequência correta de preenchimento dos parênteses, de cima para baixo é",C,F – F – F.,D
